Ticker,Event_Date,Event_Type
NKE,2013-12-20,Earnings Call
NKE,2014-03-21,Earnings Call
NKE,2014-06-27,Earnings Call
NKE,2014-09-25,Earnings Call
NKE,2014-12-19,Earnings Call
NKE,2015-03-20,Earnings Call
NKE,2015-06-26,Earnings Call
NKE,2015-09-25,Earnings Call
NKE,2015-12-23,Earnings Call
NKE,2016-03-23,Earnings Call
NKE,2016-06-29,Earnings Call
NKE,2016-09-28,Earnings Call
NKE,2016-12-21,Earnings Call
NKE,2017-03-22,Earnings Call
NKE,2017-06-30,Earnings Call
NKE,2017-09-27,Earnings Call
NKE,2017-12-22,Earnings Call
NKE,2018-03-23,Earnings Call
NKE,2018-06-29,Earnings Call
NKE,2018-09-20,Earnings Call
NKE,2018-09-26,Earnings Call
NKE,2018-12-21,Earnings Call
NKE,2019-03-22,Earnings Call
NKE,2019-06-28,Earnings Call
NKE,2019-09-25,Earnings Call
NKE,2019-12-20,Earnings Call
NKE,2020-03-25,Earnings Call
NKE,2020-06-26,Earnings Call
NKE,2020-09-23,Earnings Call
NKE,2020-12-19,Earnings Call
ORCL,2005-12-19,Earnings Call
ORCL,2006-03-21,Earnings Call
ORCL,2006-06-23,Earnings Call
ORCL,2006-09-20,Earnings Call
ORCL,2006-12-19,Earnings Call
ORCL,2007-03-21,Earnings Call
ORCL,2007-06-27,Earnings Call
ORCL,2007-09-21,Earnings Call
ORCL,2007-12-20,Earnings Call
ORCL,2008-03-27,Earnings Call
ORCL,2008-06-26,Earnings Call
ORCL,2008-09-19,Earnings Call
ORCL,2008-12-19,Earnings Call
ORCL,2009-03-19,Earnings Call
ORCL,2009-06-24,Earnings Call
ORCL,2009-09-16,Earnings Call
ORCL,2009-12-18,Earnings Call
ORCL,2010-03-26,Earnings Call
ORCL,2010-06-25,Earnings Call
ORCL,2010-12-17,Earnings Call
ORCL,2011-03-25,Earnings Call
ORCL,2011-06-24,Earnings Call
ORCL,2011-09-21,Earnings Call
ORCL,2011-10-07,Earnings Call
ORCL,2011-10-13,Earnings Call
ORCL,2011-12-21,Earnings Call
ORCL,2012-02-01,Earnings Call
ORCL,2012-03-21,Earnings Call
ORCL,2012-04-12,Earnings Call
ORCL,2012-04-26,Earnings Call
ORCL,2012-06-19,Earnings Call
ORCL,2012-09-20,Earnings Call
ORCL,2012-12-19,Earnings Call
ORCL,2013-03-20,Earnings Call
ORCL,2013-06-20,Earnings Call
ORCL,2013-08-23,Earnings Call
ORCL,2013-09-19,Earnings Call
ORCL,2013-11-02,Earnings Call
ORCL,2013-12-19,Earnings Call
ORCL,2014-03-19,Earnings Call
ORCL,2014-06-20,Earnings Call
ORCL,2014-09-19,Earnings Call
ORCL,2014-12-18,Earnings Call
ORCL,2015-03-17,Earnings Call
ORCL,2015-06-18,Earnings Call
ORCL,2015-09-17,Earnings Call
ORCL,2015-12-17,Earnings Call
ORCL,2016-03-16,Earnings Call
ORCL,2016-06-17,Earnings Call
ORCL,2016-09-16,Earnings Call
ORCL,2016-12-16,Earnings Call
ORCL,2017-03-16,Earnings Call
ORCL,2017-06-22,Earnings Call
ORCL,2017-09-15,Earnings Call
ORCL,2017-11-16,Earnings Call
ORCL,2017-12-15,Earnings Call
ORCL,2018-03-20,Earnings Call
ORCL,2018-06-20,Earnings Call
ORCL,2018-09-18,Earnings Call
ORCL,2018-11-14,Earnings Call
ORCL,2018-12-18,Earnings Call
ORCL,2019-03-15,Earnings Call
ORCL,2019-06-20,Earnings Call
ORCL,2019-09-12,Earnings Call
ORCL,2019-12-13,Earnings Call
ORCL,2020-03-13,Earnings Call
ORCL,2020-06-17,Earnings Call
ORCL,2020-09-11,Earnings Call
ORCL,2020-12-11,Earnings Call
ORCL,2021-03-11,Earnings Call
PEP,2007-02-08,Earnings Call
PEP,2007-04-25,Earnings Call
PEP,2007-07-24,Earnings Call
PEP,2007-10-11,Earnings Call
PEP,2008-02-07,Earnings Call
PEP,2008-04-24,Earnings Call
PEP,2008-07-23,Earnings Call
PEP,2008-10-14,Earnings Call
PEP,2009-02-13,Earnings Call
PEP,2009-04-20,Earnings Call
PEP,2009-07-22,Earnings Call
PEP,2009-10-08,Earnings Call
PEP,2010-02-11,Earnings Call
PEP,2010-04-22,Earnings Call
PEP,2010-07-20,Earnings Call
PEP,2010-10-07,Earnings Call
PEP,2011-02-10,Earnings Call
PEP,2011-04-28,Earnings Call
PEP,2011-07-21,Earnings Call
PEP,2011-10-12,Earnings Call
PEP,2012-02-09,Earnings Call
PEP,2012-04-26,Earnings Call
PEP,2012-05-02,Earnings Call
PEP,2012-07-25,Earnings Call
PEP,2012-10-17,Earnings Call
PEP,2013-02-14,Earnings Call
PEP,2013-04-18,Earnings Call
PEP,2013-05-01,Earnings Call
PEP,2013-05-29,Earnings Call
PEP,2013-07-24,Earnings Call
PEP,2013-09-04,Earnings Call
PEP,2013-10-16,Earnings Call
PEP,2014-02-13,Earnings Call
PEP,2014-02-20,Earnings Call
PEP,2014-04-17,Earnings Call
PEP,2014-07-23,Earnings Call
PEP,2014-09-03,Earnings Call
PEP,2014-10-09,Earnings Call
PEP,2015-02-11,Earnings Call
PEP,2015-02-20,Earnings Call
PEP,2015-04-23,Earnings Call
PEP,2015-07-09,Earnings Call
PEP,2015-10-06,Earnings Call
PEP,2016-02-11,Earnings Call
PEP,2016-04-18,Earnings Call
PEP,2016-07-07,Earnings Call
PEP,2016-09-07,Earnings Call
PEP,2016-09-29,Earnings Call
PEP,2017-02-15,Earnings Call
PEP,2017-04-26,Earnings Call
PEP,2017-07-11,Earnings Call
PEP,2017-10-04,Earnings Call
PEP,2018-02-13,Earnings Call
PEP,2018-04-26,Earnings Call
PEP,2018-07-10,Earnings Call
PEP,2018-10-02,Earnings Call
PEP,2019-02-15,Earnings Call
PEP,2019-02-21,Earnings Call
PEP,2019-04-17,Earnings Call
PEP,2019-07-09,Earnings Call
PEP,2019-10-03,Earnings Call
PEP,2020-02-13,Earnings Call
PEP,2020-04-28,Earnings Call
PEP,2020-07-13,Earnings Call
PEP,2020-07-14,Earnings Call
PEP,2020-10-01,Earnings Call
PEP,2021-02-11,Earnings Call
PG,2006-01-28,Earnings Call
PG,2006-05-03,Earnings Call
PG,2006-08-02,Earnings Call
PG,2006-10-31,Earnings Call
PG,2007-01-30,Earnings Call
PG,2007-05-01,Earnings Call
PG,2007-08-03,Earnings Call
PG,2007-10-30,Earnings Call
PG,2008-01-31,Earnings Call
PG,2008-04-30,Earnings Call
PG,2008-08-05,Earnings Call
PG,2008-10-29,Earnings Call
PG,2009-01-30,Earnings Call
PG,2009-04-30,Earnings Call
PG,2009-08-05,Earnings Call
PG,2009-10-29,Earnings Call
PG,2010-01-28,Earnings Call
PG,2010-04-30,Earnings Call
PG,2010-08-03,Earnings Call
PG,2010-10-27,Earnings Call
PG,2011-01-27,Earnings Call
PG,2011-04-28,Earnings Call
PG,2011-08-05,Earnings Call
PG,2011-10-11,Earnings Call
PG,2011-10-27,Earnings Call
PG,2012-01-27,Earnings Call
PG,2012-04-27,Earnings Call
PG,2012-08-03,Earnings Call
PG,2012-10-25,Earnings Call
PG,2013-01-25,Earnings Call
PG,2013-04-24,Earnings Call
PG,2013-06-12,Earnings Call
PG,2013-08-01,Earnings Call
PG,2013-09-04,Earnings Call
PG,2013-10-08,Earnings Call
PG,2013-10-25,Earnings Call
PG,2013-11-19,Earnings Call
PG,2014-01-24,Earnings Call
PG,2014-02-20,Earnings Call
PG,2014-04-23,Earnings Call
PG,2014-08-01,Earnings Call
PG,2014-09-04,Earnings Call
PG,2014-10-14,Earnings Call
PG,2014-10-24,Earnings Call
PG,2014-11-14,Earnings Call
PG,2015-01-27,Earnings Call
PG,2015-02-19,Earnings Call
PG,2015-04-23,Earnings Call
PG,2015-06-11,Earnings Call
PG,2015-07-30,Earnings Call
PG,2015-09-10,Earnings Call
PG,2015-10-23,Earnings Call
PG,2015-11-18,Earnings Call
PG,2016-01-26,Earnings Call
PG,2016-04-26,Earnings Call
PG,2016-06-16,Earnings Call
PG,2016-08-02,Earnings Call
PG,2016-09-08,Earnings Call
PG,2016-10-25,Earnings Call
PG,2016-11-19,Earnings Call
PG,2017-01-20,Earnings Call
PG,2017-04-26,Earnings Call
PG,2017-06-15,Earnings Call
PG,2017-07-27,Earnings Call
PG,2017-09-07,Earnings Call
PG,2017-10-20,Earnings Call
PG,2017-11-15,Earnings Call
PG,2018-01-23,Earnings Call
PG,2018-04-19,Earnings Call
PG,2018-06-14,Earnings Call
PG,2018-07-31,Earnings Call
PG,2018-09-06,Earnings Call
PG,2018-10-19,Earnings Call
PG,2019-01-23,Earnings Call
PG,2019-02-23,Earnings Call
PG,2019-04-23,Earnings Call
PG,2019-06-13,Earnings Call
PG,2019-07-30,Earnings Call
PG,2019-09-05,Earnings Call
PG,2019-10-22,Earnings Call
PG,2019-12-03,Earnings Call
PG,2020-01-23,Earnings Call
PG,2020-04-17,Earnings Call
PG,2020-07-30,Earnings Call
PG,2020-10-20,Earnings Call
PG,2021-01-20,Earnings Call
PM,2008-04-24,Earnings Call
PM,2008-07-24,Earnings Call
PM,2008-10-22,Earnings Call
PM,2009-02-04,Earnings Call
PM,2009-04-23,Earnings Call
PM,2009-10-22,Earnings Call
PM,2010-02-12,Earnings Call
PM,2010-04-22,Earnings Call
PM,2010-07-22,Earnings Call
PM,2011-02-10,Earnings Call
PM,2011-04-21,Earnings Call
PM,2011-07-21,Earnings Call
PM,2011-10-20,Earnings Call
PM,2012-02-09,Earnings Call
PM,2012-04-19,Earnings Call
PM,2012-05-09,Earnings Call
PM,2012-07-19,Earnings Call
PM,2012-10-18,Earnings Call
PM,2013-02-07,Earnings Call
PM,2013-03-18,Earnings Call
PM,2013-04-18,Earnings Call
PM,2013-05-09,Earnings Call
PM,2013-07-18,Earnings Call
PM,2013-09-04,Earnings Call
PM,2013-10-17,Earnings Call
PM,2013-11-20,Earnings Call
PM,2014-02-07,Earnings Call
PM,2014-04-17,Earnings Call
PM,2014-07-17,Earnings Call
PM,2014-09-03,Earnings Call
PM,2014-10-16,Earnings Call
PM,2015-02-06,Earnings Call
PM,2015-02-19,Earnings Call
PM,2015-03-17,Earnings Call
PM,2015-04-16,Earnings Call
PM,2015-07-16,Earnings Call
PM,2015-09-08,Earnings Call
PM,2015-10-15,Earnings Call
PM,2015-11-18,Earnings Call
PM,2016-02-04,Earnings Call
PM,2016-03-22,Earnings Call
PM,2016-04-19,Earnings Call
PM,2016-07-19,Earnings Call
PM,2016-10-18,Earnings Call
PM,2016-11-16,Earnings Call
PM,2017-02-02,Earnings Call
PM,2017-04-20,Earnings Call
PM,2017-07-20,Earnings Call
PM,2017-09-08,Earnings Call
PM,2017-10-19,Earnings Call
PM,2017-11-15,Earnings Call
PM,2018-02-08,Earnings Call
PM,2018-04-19,Earnings Call
PM,2018-07-19,Earnings Call
PM,2018-10-18,Earnings Call
PM,2019-02-08,Earnings Call
PM,2019-02-21,Earnings Call
PM,2019-04-18,Earnings Call
PM,2019-07-18,Earnings Call
PM,2019-10-17,Earnings Call
PM,2019-12-03,Earnings Call
PM,2020-02-06,Earnings Call
PM,2020-04-21,Earnings Call
PM,2020-07-21,Earnings Call
PM,2020-10-20,Earnings Call
PM,2021-02-04,Earnings Call
QCOM,2005-11-16,Earnings Call
QCOM,2006-01-27,Earnings Call
QCOM,2006-04-20,Earnings Call
QCOM,2006-07-20,Earnings Call
QCOM,2006-11-03,Earnings Call
QCOM,2007-01-25,Earnings Call
QCOM,2007-04-26,Earnings Call
QCOM,2007-07-26,Earnings Call
QCOM,2007-11-09,Earnings Call
QCOM,2008-01-24,Earnings Call
QCOM,2008-04-24,Earnings Call
QCOM,2008-07-24,Earnings Call
QCOM,2008-11-07,Earnings Call
QCOM,2009-01-29,Earnings Call
QCOM,2009-04-27,Earnings Call
QCOM,2009-07-23,Earnings Call
QCOM,2009-11-05,Earnings Call
QCOM,2010-01-28,Earnings Call
QCOM,2010-04-22,Earnings Call
QCOM,2010-11-04,Earnings Call
QCOM,2011-01-05,Earnings Call
QCOM,2011-01-27,Earnings Call
QCOM,2011-04-21,Earnings Call
QCOM,2011-07-21,Earnings Call
QCOM,2011-11-03,Earnings Call
QCOM,2012-02-02,Earnings Call
QCOM,2012-04-19,Earnings Call
QCOM,2012-07-19,Earnings Call
QCOM,2012-11-08,Earnings Call
QCOM,2012-11-16,Earnings Call
QCOM,2013-01-31,Earnings Call
QCOM,2013-03-06,Earnings Call
QCOM,2013-03-19,Earnings Call
QCOM,2013-04-25,Earnings Call
QCOM,2013-07-24,Earnings Call
QCOM,2013-09-11,Earnings Call
QCOM,2013-11-06,Earnings Call
QCOM,2013-11-21,Earnings Call
QCOM,2013-12-11,Earnings Call
QCOM,2014-01-30,Earnings Call
QCOM,2014-04-24,Earnings Call
QCOM,2014-07-24,Earnings Call
QCOM,2014-09-10,Earnings Call
QCOM,2014-11-06,Earnings Call
QCOM,2015-01-29,Earnings Call
QCOM,2015-04-23,Earnings Call
QCOM,2015-05-28,Earnings Call
QCOM,2015-06-02,Earnings Call
QCOM,2015-07-23,Earnings Call
QCOM,2015-09-18,Earnings Call
QCOM,2015-11-05,Earnings Call
QCOM,2015-12-01,Earnings Call
QCOM,2016-01-28,Earnings Call
QCOM,2016-03-10,Earnings Call
QCOM,2016-04-21,Earnings Call
QCOM,2016-05-24,Earnings Call
QCOM,2016-07-21,Earnings Call
QCOM,2016-11-03,Earnings Call
QCOM,2016-11-29,Earnings Call
QCOM,2016-12-07,Earnings Call
QCOM,2017-01-26,Earnings Call
QCOM,2017-03-07,Earnings Call
QCOM,2017-04-20,Earnings Call
QCOM,2017-06-08,Earnings Call
QCOM,2017-07-20,Earnings Call
QCOM,2017-09-08,Earnings Call
QCOM,2017-11-02,Earnings Call
QCOM,2018-02-01,Earnings Call
QCOM,2018-04-26,Earnings Call
QCOM,2018-07-26,Earnings Call
QCOM,2018-11-08,Earnings Call
QCOM,2019-01-31,Earnings Call
QCOM,2019-05-01,Earnings Call
QCOM,2019-08-01,Earnings Call
QCOM,2019-11-07,Earnings Call
QCOM,2020-02-06,Earnings Call
QCOM,2020-04-30,Earnings Call
QCOM,2020-07-30,Earnings Call
QCOM,2020-11-05,Earnings Call
QCOM,2021-02-04,Earnings Call
QCOM,2021-03-12,Earnings Call
SAP,2006-01-27,Earnings Call
SAP,2006-04-21,Earnings Call
SAP,2006-07-20,Earnings Call
SAP,2006-10-19,Earnings Call
SAP,2007-04-20,Earnings Call
SAP,2007-07-19,Earnings Call
SAP,2007-07-20,Earnings Call
SAP,2007-10-18,Earnings Call
SAP,2008-01-30,Earnings Call
SAP,2008-05-01,Earnings Call
SAP,2008-07-29,Earnings Call
SAP,2008-10-28,Earnings Call
SAP,2009-05-01,Earnings Call
SAP,2009-07-29,Earnings Call
SAP,2009-10-29,Earnings Call
SAP,2010-01-27,Earnings Call
SAP,2010-04-29,Earnings Call
SAP,2010-11-01,Earnings Call
SAP,2012-10-24,Earnings Call
SAP,2013-01-24,Earnings Call
SAP,2013-02-13,Earnings Call
SAP,2013-04-19,Earnings Call
SAP,2013-05-16,Earnings Call
SAP,2013-05-24,Earnings Call
SAP,2013-06-05,Earnings Call
SAP,2013-07-18,Earnings Call
SAP,2013-07-22,Earnings Call
SAP,2013-09-03,Earnings Call
SAP,2013-09-12,Earnings Call
SAP,2013-10-21,Earnings Call
SAP,2013-12-03,Earnings Call
SAP,2014-01-21,Earnings Call
SAP,2014-04-17,Earnings Call
SAP,2014-07-17,Earnings Call
SAP,2014-10-20,Earnings Call
SAP,2015-01-20,Earnings Call
SAP,2015-04-21,Earnings Call
SAP,2015-07-21,Earnings Call
SAP,2015-10-20,Earnings Call
SAP,2016-04-21,Earnings Call
SAP,2016-07-20,Earnings Call
SAP,2016-10-21,Earnings Call
SAP,2017-01-24,Earnings Call
SAP,2017-04-25,Earnings Call
SAP,2017-07-20,Earnings Call
SAP,2017-10-19,Earnings Call
SAP,2018-01-30,Earnings Call
SAP,2018-04-24,Earnings Call
SAP,2018-07-19,Earnings Call
SAP,2018-10-18,Earnings Call
SAP,2019-01-29,Earnings Call
SAP,2019-04-24,Earnings Call
SAP,2019-07-18,Earnings Call
SAP,2019-10-21,Earnings Call
SAP,2020-01-28,Earnings Call
SAP,2020-04-21,Earnings Call
SAP,2020-06-15,Earnings Call
SAP,2020-07-27,Earnings Call
SAP,2020-10-26,Earnings Call
SAP,2020-12-01,Earnings Call
SNY,2010-02-11,Earnings Call
SNY,2011-02-10,Earnings Call
SNY,2011-04-28,Earnings Call
SNY,2011-07-29,Earnings Call
SNY,2011-11-05,Earnings Call
SNY,2012-02-08,Earnings Call
SNY,2012-03-11,Earnings Call
SNY,2012-03-14,Earnings Call
SNY,2012-03-16,Earnings Call
SNY,2012-04-25,Earnings Call
SNY,2012-04-27,Earnings Call
SNY,2012-07-26,Earnings Call
SNY,2012-10-25,Earnings Call
SNY,2013-02-08,Earnings Call
SNY,2013-03-14,Earnings Call
SNY,2013-05-02,Earnings Call
SNY,2013-06-24,Earnings Call
SNY,2013-08-01,Earnings Call
SNY,2013-10-30,Earnings Call
SNY,2014-02-06,Earnings Call
SNY,2014-04-29,Earnings Call
SNY,2014-07-31,Earnings Call
SNY,2014-10-28,Earnings Call
SNY,2015-02-06,Earnings Call
SNY,2015-05-01,Earnings Call
SNY,2015-07-30,Earnings Call
SNY,2015-10-29,Earnings Call
SNY,2016-02-09,Earnings Call
SNY,2016-05-01,Earnings Call
SNY,2016-07-29,Earnings Call
SNY,2016-10-28,Earnings Call
SNY,2017-02-08,Earnings Call
SNY,2017-04-28,Earnings Call
SNY,2017-07-31,Earnings Call
SNY,2017-11-02,Earnings Call
SNY,2018-02-07,Earnings Call
SNY,2018-04-27,Earnings Call
SNY,2018-07-31,Earnings Call
SNY,2018-10-31,Earnings Call
SNY,2019-02-07,Earnings Call
SNY,2019-04-27,Earnings Call
SNY,2019-07-29,Earnings Call
SNY,2019-10-31,Earnings Call
SNY,2020-02-07,Earnings Call
SNY,2020-04-24,Earnings Call
SNY,2020-06-25,Earnings Call
SNY,2020-07-29,Earnings Call
SNY,2020-10-30,Earnings Call
T,2006-01-30,Earnings Call
T,2006-04-19,Earnings Call
T,2006-04-25,Earnings Call
T,2006-07-25,Earnings Call
T,2006-10-23,Earnings Call
T,2007-01-25,Earnings Call
T,2007-04-24,Earnings Call
T,2007-07-24,Earnings Call
T,2007-10-23,Earnings Call
T,2008-01-24,Earnings Call
T,2008-04-22,Earnings Call
T,2008-07-23,Earnings Call
T,2008-10-22,Earnings Call
T,2009-01-28,Earnings Call
T,2009-04-22,Earnings Call
T,2009-07-23,Earnings Call
T,2009-10-22,Earnings Call
T,2010-01-30,Earnings Call
T,2010-04-21,Earnings Call
T,2010-07-22,Earnings Call
T,2010-10-21,Earnings Call
T,2011-01-27,Earnings Call
T,2011-04-20,Earnings Call
T,2011-07-21,Earnings Call
T,2011-10-20,Earnings Call
T,2012-01-05,Earnings Call
T,2012-01-26,Earnings Call
T,2012-04-24,Earnings Call
T,2012-07-24,Earnings Call
T,2012-10-24,Earnings Call
T,2013-01-25,Earnings Call
T,2013-03-12,Earnings Call
T,2013-04-23,Earnings Call
T,2013-05-29,Earnings Call
T,2013-07-23,Earnings Call
T,2013-09-12,Earnings Call
T,2013-10-23,Earnings Call
T,2013-12-10,Earnings Call
T,2014-01-29,Earnings Call
T,2014-03-06,Earnings Call
T,2014-04-23,Earnings Call
T,2014-05-21,Earnings Call
T,2014-05-28,Earnings Call
T,2014-07-24,Earnings Call
T,2014-09-12,Earnings Call
T,2014-09-16,Earnings Call
T,2014-10-23,Earnings Call
T,2014-11-12,Earnings Call
T,2014-12-09,Earnings Call
T,2014-12-10,Earnings Call
T,2015-01-28,Earnings Call
T,2015-03-05,Earnings Call
T,2015-04-23,Earnings Call
T,2015-05-18,Earnings Call
T,2015-07-24,Earnings Call
T,2015-09-09,Earnings Call
T,2015-09-10,Earnings Call
T,2015-09-16,Earnings Call
T,2015-10-23,Earnings Call
T,2015-12-08,Earnings Call
T,2015-12-09,Earnings Call
T,2016-01-27,Earnings Call
T,2016-03-10,Earnings Call
T,2016-04-27,Earnings Call
T,2016-05-23,Earnings Call
T,2016-06-02,Earnings Call
T,2016-06-21,Earnings Call
T,2016-07-22,Earnings Call
T,2016-09-07,Earnings Call
T,2016-09-14,Earnings Call
T,2016-09-21,Earnings Call
T,2016-10-24,Earnings Call
T,2016-12-06,Earnings Call
T,2016-12-08,Earnings Call
T,2017-01-26,Earnings Call
T,2017-03-08,Earnings Call
T,2017-04-26,Earnings Call
T,2017-05-17,Earnings Call
T,2017-05-23,Earnings Call
T,2017-05-31,Earnings Call
T,2017-06-08,Earnings Call
T,2017-06-22,Earnings Call
T,2017-07-26,Earnings Call
T,2017-08-08,Earnings Call
T,2017-09-07,Earnings Call
T,2017-09-12,Earnings Call
T,2017-10-24,Earnings Call
T,2017-12-05,Earnings Call
T,2018-02-01,Earnings Call
T,2018-03-06,Earnings Call
T,2018-04-26,Earnings Call
T,2018-05-15,Earnings Call
T,2018-05-30,Earnings Call
T,2018-07-25,Earnings Call
T,2018-09-06,Earnings Call
T,2018-09-11,Earnings Call
T,2018-10-24,Earnings Call
T,2018-12-04,Earnings Call
T,2018-12-06,Earnings Call
T,2019-01-09,Earnings Call
T,2019-01-30,Earnings Call
T,2019-02-28,Earnings Call
T,2019-04-24,Earnings Call
T,2019-06-05,Earnings Call
T,2019-07-24,Earnings Call
T,2019-09-11,Earnings Call
T,2019-09-17,Earnings Call
T,2019-10-28,Earnings Call
T,2019-12-03,Earnings Call
T,2019-12-10,Earnings Call
T,2019-12-12,Earnings Call
T,2020-01-09,Earnings Call
T,2020-01-29,Earnings Call
T,2020-03-11,Earnings Call
T,2020-04-22,Earnings Call
T,2020-05-28,Earnings Call
T,2020-06-16,Earnings Call
T,2020-06-17,Earnings Call
T,2020-06-19,Earnings Call
T,2020-07-23,Earnings Call
T,2020-10-22,Earnings Call
TD,2007-08-24,Earnings Call
TD,2007-11-30,Earnings Call
TD,2008-08-29,Earnings Call
TD,2012-08-31,Earnings Call
TD,2012-12-07,Earnings Call
TD,2013-03-01,Earnings Call
TD,2013-03-07,Earnings Call
TD,2013-04-03,Earnings Call
TD,2013-04-04,Earnings Call
TD,2013-05-24,Earnings Call
TD,2013-07-31,Earnings Call
TD,2013-08-29,Earnings Call
TD,2013-09-04,Earnings Call
TD,2013-09-18,Earnings Call
TD,2013-12-05,Earnings Call
TD,2014-02-28,Earnings Call
TD,2014-05-23,Earnings Call
TD,2014-08-29,Earnings Call
TD,2014-12-05,Earnings Call
TD,2015-02-27,Earnings Call
TD,2015-05-29,Earnings Call
TD,2015-08-28,Earnings Call
TD,2015-12-04,Earnings Call
TD,2016-02-26,Earnings Call
TD,2016-05-26,Earnings Call
TD,2016-08-25,Earnings Call
TD,2016-12-02,Earnings Call
TD,2017-03-03,Earnings Call
TD,2017-05-25,Earnings Call
TD,2017-08-31,Earnings Call
TD,2017-12-01,Earnings Call
TD,2018-03-01,Earnings Call
TD,2018-05-24,Earnings Call
TD,2018-08-30,Earnings Call
TD,2018-09-12,Earnings Call
TD,2018-11-30,Earnings Call
TD,2019-03-01,Earnings Call
TD,2019-05-24,Earnings Call
TD,2019-08-29,Earnings Call
TD,2019-09-10,Earnings Call
TD,2019-12-05,Earnings Call
TD,2020-02-28,Earnings Call
TD,2020-05-29,Earnings Call
TD,2020-08-27,Earnings Call
TD,2020-12-03,Earnings Call
TMO,2006-10-25,Earnings Call
TMO,2007-07-27,Earnings Call
TMO,2007-10-25,Earnings Call
TMO,2008-02-07,Earnings Call
TMO,2008-04-24,Earnings Call
TMO,2008-07-24,Earnings Call
TMO,2008-08-01,Earnings Call
TMO,2008-09-09,Earnings Call
TMO,2008-10-24,Earnings Call
TMO,2009-02-04,Earnings Call
TMO,2009-07-23,Earnings Call
TMO,2009-10-22,Earnings Call
TMO,2010-02-03,Earnings Call
TMO,2010-04-30,Earnings Call
TMO,2010-07-27,Earnings Call
TMO,2010-10-27,Earnings Call
TMO,2011-02-02,Earnings Call
TMO,2011-04-27,Earnings Call
TMO,2011-07-27,Earnings Call
TMO,2011-10-26,Earnings Call
TMO,2012-01-10,Earnings Call
TMO,2012-02-01,Earnings Call
TMO,2012-04-25,Earnings Call
TMO,2012-05-23,Earnings Call
TMO,2012-07-25,Earnings Call
TMO,2012-10-24,Earnings Call
TMO,2013-01-31,Earnings Call
TMO,2013-04-16,Earnings Call
TMO,2013-04-24,Earnings Call
TMO,2013-05-22,Earnings Call
TMO,2013-06-11,Earnings Call
TMO,2013-07-24,Earnings Call
TMO,2013-09-10,Earnings Call
TMO,2013-10-23,Earnings Call
TMO,2014-01-30,Earnings Call
TMO,2014-04-23,Earnings Call
TMO,2014-07-23,Earnings Call
TMO,2014-10-22,Earnings Call
TMO,2015-01-29,Earnings Call
TMO,2015-04-22,Earnings Call
TMO,2015-07-22,Earnings Call
TMO,2015-10-21,Earnings Call
TMO,2016-01-28,Earnings Call
TMO,2016-04-28,Earnings Call
TMO,2016-05-27,Earnings Call
TMO,2016-07-28,Earnings Call
TMO,2016-10-27,Earnings Call
TMO,2017-01-31,Earnings Call
TMO,2017-04-26,Earnings Call
TMO,2017-05-16,Earnings Call
TMO,2017-07-26,Earnings Call
TMO,2017-10-25,Earnings Call
TMO,2018-01-31,Earnings Call
TMO,2018-04-25,Earnings Call
TMO,2018-07-25,Earnings Call
TMO,2018-10-24,Earnings Call
TMO,2019-01-30,Earnings Call
TMO,2019-03-13,Earnings Call
TMO,2019-04-24,Earnings Call
TMO,2019-07-24,Earnings Call
TMO,2019-10-23,Earnings Call
TMO,2020-01-30,Earnings Call
TMO,2020-04-22,Earnings Call
TMO,2020-07-22,Earnings Call
TMO,2020-10-21,Earnings Call
TMO,2021-02-01,Earnings Call
TMUS,2007-11-14,Earnings Call
TMUS,2008-03-04,Earnings Call
TMUS,2008-05-06,Earnings Call
TMUS,2008-08-07,Earnings Call
TMUS,2008-11-05,Earnings Call
TMUS,2009-02-26,Earnings Call
TMUS,2009-05-07,Earnings Call
TMUS,2009-11-05,Earnings Call
TMUS,2010-11-04,Earnings Call
TMUS,2011-02-24,Earnings Call
TMUS,2011-05-03,Earnings Call
TMUS,2011-08-02,Earnings Call
TMUS,2011-11-01,Earnings Call
TMUS,2012-02-23,Earnings Call
TMUS,2012-04-26,Earnings Call
TMUS,2012-07-26,Earnings Call
TMUS,2012-10-30,Earnings Call
TMUS,2013-02-26,Earnings Call
TMUS,2014-02-26,Earnings Call
TMUS,2014-05-01,Earnings Call
TMUS,2014-07-31,Earnings Call
TMUS,2014-10-28,Earnings Call
TMUS,2015-02-19,Earnings Call
TMUS,2015-04-28,Earnings Call
TMUS,2015-07-31,Earnings Call
TMUS,2015-10-27,Earnings Call
TMUS,2016-02-17,Earnings Call
TMUS,2016-04-26,Earnings Call
TMUS,2016-07-28,Earnings Call
TMUS,2016-10-24,Earnings Call
TMUS,2017-02-14,Earnings Call
TMUS,2017-04-25,Earnings Call
TMUS,2017-07-20,Earnings Call
TMUS,2018-02-09,Earnings Call
TMUS,2018-05-02,Earnings Call
TMUS,2018-08-02,Earnings Call
TMUS,2018-10-03,Earnings Call
TMUS,2018-10-31,Earnings Call
TMUS,2018-11-16,Earnings Call
TMUS,2018-12-04,Earnings Call
TMUS,2019-01-10,Earnings Call
TMUS,2019-02-07,Earnings Call
TMUS,2019-04-26,Earnings Call
TMUS,2019-07-29,Earnings Call
TMUS,2019-09-17,Earnings Call
TMUS,2019-10-29,Earnings Call
TMUS,2020-02-07,Earnings Call
TMUS,2020-05-07,Earnings Call
TMUS,2020-08-07,Earnings Call
TMUS,2020-11-06,Earnings Call
