TICKER	EVENT_DATE	QUARTER	FISCAL_YEAR
NFLX	2019-04-17	Q1	2019
NFLX	2019-07-18	Q2	2019
NFLX	2019-10-17	Q3	2019
NFLX	2019-12-11	Q-1	2019
NFLX	2020-01-22	Q4	2019
NFLX	2020-04-22	Q1	2020
NFLX	2020-07-17	Q2	2020
NFLX	2020-10-21	Q3	2020
NFLX	2021-01-20	Q4	2020
NKE	2005-12-22	Q2	2006
NKE	2006-03-22	Q3	2006
NKE	2006-06-28	Q4	2006
NKE	2006-09-22	Q1	2007
NKE	2006-12-21	Q2	2007
NKE	2007-03-23	Q3	2007
NKE	2007-06-27	Q4	2007
NKE	2007-09-21	Q1	2008
NKE	2007-12-20	Q2	2008
NKE	2008-03-20	Q3	2008
NKE	2008-06-26	Q4	2008
NKE	2008-09-25	Q1	2009
NKE	2008-12-18	Q2	2009
NKE	2009-03-19	Q3	2009
NKE	2009-06-25	Q4	2009
NKE	2009-12-18	Q2	2010
NKE	2010-03-18	Q3	2010
NKE	2010-06-24	Q4	2010
NKE	2011-03-18	Q3	2011
NKE	2011-06-30	Q4	2011
NKE	2011-09-23	Q1	2012
NKE	2011-12-21	Q2	2012
NKE	2012-03-23	Q3	2012
NKE	2012-06-29	Q4	2012
NKE	2012-09-27	Q1	2013
NKE	2012-12-21	Q2	2013
NKE	2013-03-22	Q3	2013
NKE	2013-06-28	Q4	2013
NKE	2013-09-26	Q1	2014
NKE	2013-12-20	Q2	2014
NKE	2014-03-21	Q3	2014
NKE	2014-06-27	Q4	2014
NKE	2014-09-25	Q1	2015
NKE	2014-12-19	Q2	2015
NKE	2015-03-20	Q3	2015
NKE	2015-06-26	Q4	2015
NKE	2015-09-25	Q1	2016
NKE	2015-12-23	Q2	2016
NKE	2016-03-23	Q3	2016
NKE	2016-06-29	Q4	2016
NKE	2016-09-28	Q1	2017
NKE	2016-12-21	Q2	2017
NKE	2017-03-22	Q3	2017
NKE	2017-06-30	Q4	2017
NKE	2017-09-27	Q1	2018
NKE	2017-12-22	Q2	2018
NKE	2018-03-23	Q3	2018
NKE	2018-06-29	Q4	2018
NKE	2018-09-20	Q0	2018
NKE	2018-09-26	Q1	2019
NKE	2018-12-21	Q2	2019
NKE	2019-03-22	Q3	2019
NKE	2019-06-28	Q4	2019
NKE	2019-09-25	Q1	2020
NKE	2019-12-20	Q2	2020
NKE	2020-03-25	Q3	2020
NKE	2020-06-26	Q4	2020
NKE	2020-09-23	Q1	2021
NKE	2020-12-19	Q2	2021
ORCL	2005-12-19	Q2	2006
ORCL	2006-03-21	Q3	2006
ORCL	2006-06-23	Q4	2006
ORCL	2006-09-20	Q1	2007
ORCL	2006-12-19	Q2	2007
ORCL	2007-03-21	Q3	2007
ORCL	2007-06-27	Q4	2007
ORCL	2007-09-21	Q1	2008
ORCL	2007-12-20	Q2	2008
ORCL	2008-03-27	Q3	2008
ORCL	2008-06-26	Q4	2008
ORCL	2008-09-19	Q1	2009
ORCL	2008-12-19	Q2	2009
ORCL	2009-03-19	Q3	2009
ORCL	2009-06-24	Q4	2009
ORCL	2009-09-16	Q1	2010
ORCL	2009-12-18	Q2	2010
ORCL	2010-03-26	Q3	2010
ORCL	2010-06-25	Q4	2010
ORCL	2010-12-17	Q2	2011
ORCL	2011-03-25	Q3	2011
ORCL	2011-06-24	Q4	2011
ORCL	2011-09-21	Q1	2012
ORCL	2011-10-07	Q-1	2011
ORCL	2011-10-13	Q-1	2011
ORCL	2011-12-21	Q2	2012
ORCL	2012-02-01	Q-1	2012
ORCL	2012-03-21	Q3	2012
ORCL	2012-04-12	Q-1	2012
ORCL	2012-04-26	Q-1	2012
ORCL	2012-06-19	Q4	2012
ORCL	2012-09-20	Q1	2013
ORCL	2012-12-19	Q2	2013
ORCL	2013-03-20	Q3	2013
ORCL	2013-06-20	Q4	2013
ORCL	2013-08-23	Q-1	2013
ORCL	2013-09-19	Q1	2014
ORCL	2013-11-02	Q0	2012
ORCL	2013-12-19	Q2	2014
ORCL	2014-03-19	Q3	2014
ORCL	2014-06-20	Q4	2014
ORCL	2014-09-19	Q1	2015
ORCL	2014-12-18	Q2	2015
ORCL	2015-03-17	Q3	2015
ORCL	2015-06-18	Q4	2015
ORCL	2015-09-17	Q1	2016
ORCL	2015-12-17	Q2	2016
ORCL	2016-03-16	Q3	2016
ORCL	2016-06-17	Q4	2016
ORCL	2016-09-16	Q1	2017
ORCL	2016-12-16	Q2	2017
ORCL	2017-03-16	Q3	2017
ORCL	2017-06-22	Q4	2017
ORCL	2017-09-15	Q1	2018
ORCL	2017-11-16	Q0	2017
ORCL	2017-12-15	Q2	2018
ORCL	2018-03-20	Q3	2018
ORCL	2018-06-20	Q4	2018
ORCL	2018-09-18	Q1	2019
ORCL	2018-11-14	Q0	2018
ORCL	2018-12-18	Q2	2019
ORCL	2019-03-15	Q3	2019
ORCL	2019-06-20	Q4	2019
ORCL	2019-09-12	Q1	2020
ORCL	2019-12-13	Q2	2020
ORCL	2020-03-13	Q3	2020
ORCL	2020-06-17	Q4	2020
ORCL	2020-09-11	Q1	2021
ORCL	2020-12-11	Q2	2021
ORCL	2021-03-11	Q3	2021
PEP	2007-02-08	Q4	2006
PEP	2007-04-25	Q1	2007
PEP	2007-07-24	Q2	2007
PEP	2007-10-11	Q3	2007
PEP	2008-02-07	Q4	2007
PEP	2008-04-24	Q1	2008
PEP	2008-07-23	Q2	2008
PEP	2008-10-14	Q3	2008
PEP	2009-02-13	Q4	2008
PEP	2009-04-20	Q1	2009
PEP	2009-07-22	Q2	2009
PEP	2009-10-08	Q3	2009
PEP	2010-02-11	Q4	2009
PEP	2010-04-22	Q1	2010
PEP	2010-07-20	Q2	2010
PEP	2010-10-07	Q3	2010
PEP	2011-02-10	Q4	2010
PEP	2011-04-28	Q1	2011
PEP	2011-07-21	Q2	2011
PEP	2011-10-12	Q3	2011
PEP	2012-02-09	Q4	2011
PEP	2012-04-26	Q1	2012
PEP	2012-05-02	Q0	2012
PEP	2012-07-25	Q2	2012
PEP	2012-10-17	Q3	2012
PEP	2013-02-14	Q4	2012
PEP	2013-04-18	Q1	2013
PEP	2013-05-01	Q0	2012
PEP	2013-05-29	Q-1	2013
PEP	2013-07-24	Q2	2013
PEP	2013-09-04	Q-1	2013
PEP	2013-10-16	Q3	2013
PEP	2014-02-13	Q4	2013
PEP	2014-02-20	Q-1	2014
PEP	2014-04-17	Q1	2014
PEP	2014-07-23	Q2	2014
PEP	2014-09-03	Q-1	2014
PEP	2014-10-09	Q3	2014
PEP	2015-02-11	Q4	2014
PEP	2015-02-20	Q-1	2015
PEP	2015-04-23	Q1	2015
PEP	2015-07-09	Q2	2015
PEP	2015-10-06	Q3	2015
PEP	2016-02-11	Q4	2015
PEP	2016-04-18	Q1	2016
PEP	2016-07-07	Q2	2016
PEP	2016-09-07	Q-1	2016
PEP	2016-09-29	Q3	2016
PEP	2017-02-15	Q4	2016
PEP	2017-04-26	Q1	2017
PEP	2017-07-11	Q2	2017
PEP	2017-10-04	Q3	2017
PEP	2018-02-13	Q4	2017
PEP	2018-04-26	Q1	2018
PEP	2018-07-10	Q2	2018
PEP	2018-10-02	Q3	2018
PEP	2019-02-15	Q4	2018
PEP	2019-02-21	Q-1	2019
PEP	2019-04-17	Q1	2019
PEP	2019-07-09	Q2	2019
PEP	2019-10-03	Q3	2019
PEP	2020-02-13	Q4	2019
PEP	2020-04-28	Q1	2020
PEP	2020-07-13	Q2	2020
PEP	2020-07-14	Q2	2020
PEP	2020-10-01	Q3	2020
PEP	2021-02-11	Q4	2020
PG	2006-01-28	Q2	2006
PG	2006-05-03	Q3	2006
PG	2006-08-02	Q4	2006
PG	2006-10-31	Q1	2007
PG	2007-01-30	Q2	2007
PG	2007-05-01	Q3	2007
PG	2007-08-03	Q4	2007
PG	2007-10-30	Q1	2008
PG	2008-01-31	Q2	2008
PG	2008-04-30	Q3	2008
PG	2008-08-05	Q4	2008
PG	2008-10-29	Q1	2009
PG	2009-01-30	Q2	2009
PG	2009-04-30	Q3	2009
PG	2009-08-05	Q4	2009
PG	2009-10-29	Q1	2010
PG	2010-01-28	Q2	2010
PG	2010-04-30	Q3	2010
PG	2010-08-03	Q4	2010
PG	2010-10-27	Q1	2011
PG	2011-01-27	Q2	2011
PG	2011-04-28	Q3	2011
PG	2011-08-05	Q4	2011
PG	2011-10-11	Q-1	2011
PG	2011-10-27	Q1	2012
PG	2012-01-27	Q2	2012
PG	2012-04-27	Q3	2012
PG	2012-08-03	Q4	2012
PG	2012-10-25	Q3	2012
PG	2013-01-25	Q2	2013
PG	2013-04-24	Q3	2013
PG	2013-06-12	Q-1	2013
PG	2013-08-01	Q4	2013
PG	2013-09-04	Q-1	2013
PG	2013-10-08	Q0	2013
PG	2013-10-25	Q1	2014
PG	2013-11-19	Q-1	2013
PG	2014-01-24	Q2	2014
PG	2014-02-20	Q-1	2014
PG	2014-04-23	Q3	2014
PG	2014-08-01	Q4	2014
PG	2014-09-04	Q-1	2014
PG	2014-10-14	Q0	2014
PG	2014-10-24	Q1	2015
PG	2014-11-14	Q-1	2014
PG	2015-01-27	Q4	2014
PG	2015-02-19	Q-1	2015
PG	2015-04-23	Q3	2015
PG	2015-06-11	Q-1	2015
PG	2015-07-30	Q4	2015
PG	2015-09-10	Q-1	2015
PG	2015-10-23	Q1	2016
PG	2015-11-18	Q-1	2015
PG	2016-01-26	Q2	2016
PG	2016-04-26	Q3	2016
PG	2016-06-16	Q-1	2016
PG	2016-08-02	Q4	2016
PG	2016-09-08	Q-1	2016
PG	2016-10-25	Q1	2017
PG	2016-11-19	Q-1	2016
PG	2017-01-20	Q2	2017
PG	2017-04-26	Q3	2017
PG	2017-06-15	Q-1	2017
PG	2017-07-27	Q4	2017
PG	2017-09-07	Q-1	2017
PG	2017-10-20	Q1	2018
PG	2017-11-15	Q-1	2017
PG	2018-01-23	Q2	2018
PG	2018-04-19	Q3	2018
PG	2018-06-14	Q-1	2018
PG	2018-07-31	Q4	2018
PG	2018-09-06	Q-1	2018
PG	2018-10-19	Q1	2019
PG	2019-01-23	Q2	2019
PG	2019-02-23	Q-1	2019
PG	2019-04-23	Q3	2019
PG	2019-06-13	Q-1	2019
PG	2019-07-30	Q4	2019
PG	2019-09-05	Q-1	2019
PG	2019-10-22	Q1	2020
PG	2019-12-03	Q-1	2019
PG	2020-01-23	Q2	2020
PG	2020-04-17	Q3	2020
PG	2020-07-30	Q4	2020
PG	2020-10-20	Q1	2021
PG	2021-01-20	Q2	2021
PM	2008-04-24	Q1	2008
PM	2008-07-24	Q2	2008
PM	2008-10-22	Q3	2008
PM	2009-02-04	Q4	2008
PM	2009-04-23	Q1	2009
PM	2009-10-22	Q3	2009
PM	2010-02-12	Q4	2009
PM	2010-04-22	Q1	2010
PM	2010-07-22	Q2	2010
PM	2011-02-10	Q4	2010
PM	2011-04-21	Q1	2011
PM	2011-07-21	Q2	2011
PM	2011-10-20	Q3	2011
PM	2012-02-09	Q4	2011
PM	2012-04-19	Q1	2012
PM	2012-05-09	Q0	2012
PM	2012-07-19	Q2	2012
PM	2012-10-18	Q3	2012
PM	2013-02-07	Q4	2012
PM	2013-03-18	Q-1	2013
PM	2013-04-18	Q1	2013
PM	2013-05-09	Q0	2013
PM	2013-07-18	Q2	2013
PM	2013-09-04	Q-1	2013
PM	2013-10-17	Q3	2013
PM	2013-11-20	Q-1	2013
PM	2014-02-07	Q4	2013
PM	2014-04-17	Q1	2014
PM	2014-07-17	Q2	2014
PM	2014-09-03	Q-1	2014
PM	2014-10-16	Q3	2014
PM	2015-02-06	Q4	2014
PM	2015-02-19	Q-1	2015
PM	2015-03-17	Q-1	2015
PM	2015-04-16	Q1	2015
PM	2015-07-16	Q2	2015
PM	2015-09-08	Q-1	2015
PM	2015-10-15	Q3	2015
PM	2015-11-18	Q-1	2015
PM	2016-02-04	Q4	2015
PM	2016-03-22	Q-1	2016
PM	2016-04-19	Q1	2016
PM	2016-07-19	Q2	2016
PM	2016-10-18	Q3	2016
PM	2016-11-16	Q-1	2016
PM	2017-02-02	Q4	2016
PM	2017-04-20	Q1	2017
PM	2017-07-20	Q2	2017
PM	2017-09-08	Q-1	2017
PM	2017-10-19	Q3	2017
PM	2017-11-15	Q-1	2017
PM	2018-02-08	Q4	2017
PM	2018-04-19	Q1	2018
PM	2018-07-19	Q2	2018
PM	2018-10-18	Q3	2018
PM	2019-02-08	Q4	2018
PM	2019-02-21	Q-1	2019
PM	2019-04-18	Q1	2019
PM	2019-07-18	Q2	2019
PM	2019-10-17	Q3	2019
PM	2019-12-03	Q-1	2019
PM	2020-02-06	Q4	2019
PM	2020-04-21	Q1	2020
PM	2020-07-21	Q2	2020
PM	2020-10-20	Q3	2020
PM	2021-02-04	Q4	2020
QCOM	2005-11-16	Q4	2005
QCOM	2006-01-27	Q1	2006
QCOM	2006-04-20	Q2	2006
QCOM	2006-07-20	Q3	2006
QCOM	2006-11-03	Q4	2006
QCOM	2007-01-25	Q1	2007
QCOM	2007-04-26	Q2	2007
QCOM	2007-07-26	Q3	2007
QCOM	2007-11-09	Q4	2007
QCOM	2008-01-24	Q1	2008
QCOM	2008-04-24	Q2	2008
QCOM	2008-07-24	Q3	2008
QCOM	2008-11-07	Q4	2008
QCOM	2009-01-29	Q1	2009
QCOM	2009-04-27	Q2	2009
QCOM	2009-07-23	Q3	2009
QCOM	2009-11-05	Q4	2009
QCOM	2010-01-28	Q1	2010
QCOM	2010-04-22	Q2	2010
QCOM	2010-11-04	Q4	2010
QCOM	2011-01-05	Q-1	2011
QCOM	2011-01-27	Q1	2011
QCOM	2011-04-21	Q2	2011
QCOM	2011-07-21	Q3	2011
QCOM	2011-11-03	Q4	2011
QCOM	2012-02-02	Q1	2012
QCOM	2012-04-19	Q2	2012
QCOM	2012-07-19	Q3	2012
QCOM	2012-11-08	Q4	2012
QCOM	2012-11-16	Q-1	2012
QCOM	2013-01-31	Q1	2013
QCOM	2013-03-06	Q0	2013
QCOM	2013-03-19	Q0	2013
QCOM	2013-04-25	Q2	2013
QCOM	2013-07-24	Q3	2013
QCOM	2013-09-11	Q-1	2013
QCOM	2013-11-06	Q4	2013
QCOM	2013-11-21	Q-1	2013
QCOM	2013-12-11	Q-1	2013
QCOM	2014-01-30	Q1	2014
QCOM	2014-04-24	Q2	2014
QCOM	2014-07-24	Q3	2014
QCOM	2014-09-10	Q-1	2014
QCOM	2014-11-06	Q4	2014
QCOM	2015-01-29	Q1	2015
QCOM	2015-04-23	Q2	2015
QCOM	2015-05-28	Q0	2015
QCOM	2015-06-02	Q-1	2015
QCOM	2015-07-23	Q3	2015
QCOM	2015-09-18	Q-1	2015
QCOM	2015-11-05	Q4	2015
QCOM	2015-12-01	Q0	2015
QCOM	2016-01-28	Q1	2016
QCOM	2016-03-10	Q0	2016
QCOM	2016-04-21	Q2	2016
QCOM	2016-05-24	Q0	2016
QCOM	2016-07-21	Q3	2016
QCOM	2016-11-03	Q4	2016
QCOM	2016-11-29	Q0	2016
QCOM	2016-12-07	Q-1	2016
QCOM	2017-01-26	Q1	2017
QCOM	2017-03-07	Q0	2017
QCOM	2017-04-20	Q2	2017
QCOM	2017-06-08	Q-1	2017
QCOM	2017-07-20	Q3	2017
QCOM	2017-09-08	Q-1	2017
QCOM	2017-11-02	Q4	2017
QCOM	2018-02-01	Q1	2018
QCOM	2018-04-26	Q2	2018
QCOM	2018-07-26	Q3	2018
QCOM	2018-11-08	Q4	2018
QCOM	2019-01-31	Q1	2019
QCOM	2019-05-01	Q1	2019
QCOM	2019-08-01	Q3	2019
QCOM	2019-11-07	Q4	2019
QCOM	2020-02-06	Q1	2020
QCOM	2020-04-30	Q2	2020
QCOM	2020-07-30	Q3	2020
QCOM	2020-11-05	Q4	2020
QCOM	2021-02-04	Q1	2021
QCOM	2021-03-12	Q0	2021
SAP	2006-01-27	Q4	2005
SAP	2006-04-21	Q1	2006
SAP	2006-07-20	Q2	2006
SAP	2006-10-19	Q3	2006
SAP	2007-04-20	Q1	2007
SAP	2007-07-19	Q2	2007
SAP	2007-07-20	Q2	2007
SAP	2007-10-18	Q3	2007
SAP	2008-01-30	Q4	2007
SAP	2008-05-01	Q1	2008
SAP	2008-07-29	Q2	2008
SAP	2008-10-28	Q3	2008
SAP	2009-05-01	Q1	2009
SAP	2009-07-29	Q2	2009
SAP	2009-10-29	Q3	2009
SAP	2010-01-27	Q4	2009
SAP	2010-04-29	Q1	2010
SAP	2010-11-01	Q3	2010
SAP	2012-10-24	Q3	2012
SAP	2013-01-24	Q4	2012
SAP	2013-02-13	Q-1	2013
SAP	2013-04-19	Q1	2013
SAP	2013-05-16	Q-1	2013
SAP	2013-05-24	Q-1	2013
SAP	2013-06-05	Q-1	2013
SAP	2013-07-18	Q2	2013
SAP	2013-07-22	Q-1	2013
SAP	2013-09-03	Q-1	2013
SAP	2013-09-12	Q-1	2013
SAP	2013-10-21	Q3	2013
SAP	2013-12-03	Q0	2013
SAP	2014-01-21	Q4	2013
SAP	2014-04-17	Q1	2014
SAP	2014-07-17	Q2	2014
SAP	2014-10-20	Q3	2014
SAP	2015-01-20	Q4	2014
SAP	2015-04-21	Q1	2015
SAP	2015-07-21	Q2	2015
SAP	2015-10-20	Q3	2015
SAP	2016-04-21	Q1	2016
SAP	2016-07-20	Q2	2016
SAP	2016-10-21	Q3	2016
SAP	2017-01-24	Q4	2016
SAP	2017-04-25	Q1	2017
SAP	2017-07-20	Q2	2017
SAP	2017-10-19	Q3	2017
SAP	2018-01-30	Q4	2017
SAP	2018-04-24	Q1	2018
SAP	2018-07-19	Q2	2018
SAP	2018-10-18	Q3	2018
SAP	2019-01-29	Q4	2018
SAP	2019-04-24	Q1	2019
SAP	2019-07-18	Q2	2019
SAP	2019-10-21	Q3	2019
SAP	2020-01-28	Q4	2019
SAP	2020-04-21	Q1	2020
SAP	2020-06-15	Q-1	2020
SAP	2020-07-27	Q2	2020
SAP	2020-10-26	Q3	2020
SAP	2020-12-01	Q0	2020
SNY	2010-02-11	Q4	2009
SNY	2011-02-10	Q4	2010
SNY	2011-04-28	Q1	2011
SNY	2011-07-29	Q2	2011
SNY	2011-11-05	Q3	2011
SNY	2012-02-08	Q4	2011
SNY	2012-03-11	Q-1	2012
SNY	2012-03-14	Q-1	2012
SNY	2012-03-16	Q-1	2011
SNY	2012-04-25	Q-1	2012
SNY	2012-04-27	Q1	2012
SNY	2012-07-26	Q2	2012
SNY	2012-10-25	Q3	2012
SNY	2013-02-08	Q4	2012
SNY	2013-03-14	Q-1	2013
SNY	2013-05-02	Q1	2013
SNY	2013-06-24	Q-1	2013
SNY	2013-08-01	Q2	2013
SNY	2013-10-30	Q3	2013
SNY	2014-02-06	Q4	2013
SNY	2014-04-29	Q1	2014
SNY	2014-07-31	Q2	2014
SNY	2014-10-28	Q3	2014
SNY	2015-02-06	Q4	2014
SNY	2015-05-01	Q1	2015
SNY	2015-07-30	Q2	2015
SNY	2015-10-29	Q3	2015
SNY	2016-02-09	Q4	2015
SNY	2016-05-01	Q1	2016
SNY	2016-07-29	Q2	2016
SNY	2016-10-28	Q3	2016
SNY	2017-02-08	Q4	2016
SNY	2017-04-28	Q1	2017
SNY	2017-07-31	Q2	2017
SNY	2017-11-02	Q3	2017
SNY	2018-02-07	Q4	2017
SNY	2018-04-27	Q1	2018
SNY	2018-07-31	Q2	2018
SNY	2018-10-31	Q3	2018
SNY	2019-02-07	Q4	2018
SNY	2019-04-27	Q1	2019
SNY	2019-07-29	Q2	2019
SNY	2019-10-31	Q3	2019
SNY	2020-02-07	Q4	2019
SNY	2020-04-24	Q1	2020
SNY	2020-06-25	Q-1	2020
SNY	2020-07-29	Q2	2020
SNY	2020-10-30	Q3	2020
T	2006-01-30	Q4	2005
T	2006-04-19	Q1	2006
T	2006-04-25	Q1	2006
T	2006-07-25	Q2	2006
T	2006-10-23	Q3	2006
T	2007-01-25	Q4	2006
T	2007-04-24	Q1	2007
T	2007-07-24	Q2	2007
T	2007-10-23	Q3	2007
T	2008-01-24	Q4	2007
T	2008-04-22	Q1	2008
T	2008-07-23	Q2	2008
T	2008-10-22	Q3	2008
T	2009-01-28	Q4	2008
T	2009-04-22	Q1	2009
T	2009-07-23	Q2	2009
T	2009-10-22	Q3	2009
T	2010-01-30	Q4	2009
T	2010-04-21	Q1	2010
T	2010-07-22	Q2	2010
T	2010-10-21	Q3	2010
T	2011-01-27	Q4	2010
T	2011-04-20	Q1	2011
T	2011-07-21	Q2	2011
T	2011-10-20	Q3	2011
T	2012-01-05	Q-1	2012
T	2012-01-26	Q4	2011
T	2012-04-24	Q1	2012
T	2012-07-24	Q2	2012
T	2012-10-24	Q3	2012
T	2013-01-25	Q4	2012
T	2013-03-12	Q-1	2013
T	2013-04-23	Q1	2013
T	2013-05-29	Q-1	2013
T	2013-07-23	Q2	2013
T	2013-09-12	Q-1	2013
T	2013-10-23	Q3	2013
T	2013-12-10	Q0	2013
T	2014-01-29	Q4	2013
T	2014-03-06	Q-1	2014
T	2014-04-23	Q1	2014
T	2014-05-21	Q0	2014
T	2014-05-28	Q-1	2014
T	2014-07-24	Q2	2014
T	2014-09-12	Q0	2014
T	2014-09-16	Q-1	2014
T	2014-10-23	Q3	2014
T	2014-11-12	Q-1	2014
T	2014-12-09	Q0	2014
T	2014-12-10	Q-1	2014
T	2015-01-28	Q4	2014
T	2015-03-05	Q-1	2015
T	2015-04-23	Q1	2015
T	2015-05-18	Q-1	2015
T	2015-07-24	Q2	2015
T	2015-09-09	Q-1	2015
T	2015-09-10	Q-1	2015
T	2015-09-16	Q-1	2015
T	2015-10-23	Q3	2015
T	2015-12-08	Q-1	2015
T	2015-12-09	Q-1	2015
T	2016-01-27	Q4	2015
T	2016-03-10	Q-1	2016
T	2016-04-27	Q1	2016
T	2016-05-23	Q0	2016
T	2016-06-02	Q0	2016
T	2016-06-21	Q-1	2016
T	2016-07-22	Q2	2016
T	2016-09-07	Q-1	2016
T	2016-09-14	Q-1	2016
T	2016-09-21	Q-1	2016
T	2016-10-24	Q3	2016
T	2016-12-06	Q0	2016
T	2016-12-08	Q-1	2016
T	2017-01-26	Q4	2016
T	2017-03-08	Q-1	2017
T	2017-04-26	Q1	2017
T	2017-05-17	Q0	2017
T	2017-05-23	Q0	2017
T	2017-05-31	Q0	2017
T	2017-06-08	Q-1	2017
T	2017-06-22	Q-1	2017
T	2017-07-26	Q2	2017
T	2017-08-08	Q0	2017
T	2017-09-07	Q-1	2017
T	2017-09-12	Q-1	2017
T	2017-10-24	Q3	2017
T	2017-12-05	Q-1	2017
T	2018-02-01	Q4	2017
T	2018-03-06	Q-1	2018
T	2018-04-26	Q1	2018
T	2018-05-15	Q-1	2018
T	2018-05-30	Q0	2018
T	2018-07-25	Q2	2018
T	2018-09-06	Q-1	2018
T	2018-09-11	Q-1	2018
T	2018-10-24	Q3	2018
T	2018-12-04	Q-1	2018
T	2018-12-06	Q-1	2018
T	2019-01-09	Q-1	2019
T	2019-01-30	Q4	2018
T	2019-02-28	Q-1	2019
T	2019-04-24	Q1	2019
T	2019-06-05	Q-1	2019
T	2019-07-24	Q2	2019
T	2019-09-11	Q-1	2019
T	2019-09-17	Q0	2019
T	2019-10-28	Q3	2019
T	2019-12-03	Q-1	2019
T	2019-12-10	Q-1	2019
T	2019-12-12	Q-1	2019
T	2020-01-09	Q-1	2020
T	2020-01-29	Q4	2019
T	2020-03-11	Q-1	2020
T	2020-04-22	Q1	2020
T	2020-05-28	Q0	2020
T	2020-06-16	Q-1	2020
T	2020-06-17	Q0	2020
T	2020-06-19	Q-1	2020
T	2020-07-23	Q2	2020
T	2020-10-22	Q3	2020
TD	2007-08-24	Q3	2007
TD	2007-11-30	Q4	2007
TD	2008-08-29	Q3	2008
TD	2012-08-31	Q3	2012
TD	2012-12-07	Q4	2012
TD	2013-03-01	Q1	2013
TD	2013-03-07	Q-1	2013
TD	2013-04-03	Q-1	2013
TD	2013-04-04	Q0	2013
TD	2013-05-24	Q2	2013
TD	2013-07-31	Q3	2013
TD	2013-08-29	Q3	2013
TD	2013-09-04	Q-1	2013
TD	2013-09-18	Q-1	2013
TD	2013-12-05	Q4	2013
TD	2014-02-28	Q1	2014
TD	2014-05-23	Q2	2014
TD	2014-08-29	Q3	2014
TD	2014-12-05	Q4	2014
TD	2015-02-27	Q1	2015
TD	2015-05-29	Q2	2015
TD	2015-08-28	Q3	2015
TD	2015-12-04	Q4	2015
TD	2016-02-26	Q1	2016
TD	2016-05-26	Q2	2016
TD	2016-08-25	Q3	2016
TD	2016-12-02	Q4	2016
TD	2017-03-03	Q1	2017
TD	2017-05-25	Q2	2017
TD	2017-08-31	Q3	2017
TD	2017-12-01	Q4	2017
TD	2018-03-01	Q1	2018
TD	2018-05-24	Q2	2018
TD	2018-08-30	Q3	2018
TD	2018-09-12	Q-1	2018
TD	2018-11-30	Q4	2018
TD	2019-03-01	Q1	2019
TD	2019-05-24	Q2	2019
TD	2019-08-29	Q3	2019
TD	2019-09-10	Q-1	2019
TD	2019-12-05	Q4	2019
TD	2020-02-28	Q1	2020
TD	2020-05-29	Q2	2020
TD	2020-08-27	Q3	2020
TD	2020-12-03	Q4	2020
TMO	2006-10-25	Q3	2006
TMO	2007-07-27	Q2	2007
TMO	2007-10-25	Q3	2007
TMO	2008-02-07	Q4	2007
TMO	2008-04-24	Q1	2008
TMO	2008-07-24	Q2	2008
TMO	2008-08-01	Q2	2008
TMO	2008-09-09	Q2	2008
TMO	2008-10-24	Q3	2008
TMO	2009-02-04	Q4	2008
TMO	2009-07-23	Q2	2009
TMO	2009-10-22	Q3	2009
TMO	2010-02-03	Q4	2009
TMO	2010-04-30	Q1	2010
TMO	2010-07-27	Q2	2010
TMO	2010-10-27	Q3	2010
TMO	2011-02-02	Q4	2010
TMO	2011-04-27	Q1	2011
TMO	2011-07-27	Q2	2011
TMO	2011-10-26	Q3	2011
TMO	2012-01-10	Q-1	2012
TMO	2012-02-01	Q4	2011
TMO	2012-04-25	Q1	2012
TMO	2012-05-23	Q-1	2012
TMO	2012-07-25	Q2	2012
TMO	2012-10-24	Q3	2012
TMO	2013-01-31	Q4	2012
TMO	2013-04-16	Q-1	2013
TMO	2013-04-24	Q1	2013
TMO	2013-05-22	Q0	2013
TMO	2013-06-11	Q0	2013
TMO	2013-07-24	Q2	2013
TMO	2013-09-10	Q-1	2013
TMO	2013-10-23	Q3	2013
TMO	2014-01-30	Q4	2013
TMO	2014-04-23	Q1	2014
TMO	2014-07-23	Q2	2014
TMO	2014-10-22	Q3	2014
TMO	2015-01-29	Q4	2014
TMO	2015-04-22	Q1	2015
TMO	2015-07-22	Q2	2015
TMO	2015-10-21	Q3	2015
TMO	2016-01-28	Q4	2015
TMO	2016-04-28	Q1	2016
TMO	2016-05-27	Q-1	2016
TMO	2016-07-28	Q2	2016
TMO	2016-10-27	Q3	2016
TMO	2017-01-31	Q4	2016
TMO	2017-04-26	Q1	2017
TMO	2017-05-16	Q-1	2017
TMO	2017-07-26	Q2	2017
TMO	2017-10-25	Q3	2017
TMO	2018-01-31	Q4	2017
TMO	2018-04-25	Q1	2018
TMO	2018-07-25	Q2	2018
TMO	2018-10-24	Q3	2018
TMO	2019-01-30	Q4	2018
TMO	2019-03-13	Q-1	2019
TMO	2019-04-24	Q1	2019
TMO	2019-07-24	Q2	2019
TMO	2019-10-23	Q3	2019
TMO	2020-01-30	Q4	2019
TMO	2020-04-22	Q1	2020
TMO	2020-07-22	Q2	2020
TMO	2020-10-21	Q3	2020
TMO	2021-02-01	Q4	2020
TMUS	2007-11-14	Q3	2007
TMUS	2008-03-04	Q4	2007
TMUS	2008-05-06	Q1	2008
TMUS	2008-08-07	Q2	2008
TMUS	2008-11-05	Q3	2008
